8
16
11
73
106
175
241
348
16
24
19
81
114
183
249
356
11
19
14
76
109
178
244
351
73
81
76
138
171
240
306
413
106
114
109
171
204
273
339
446
175
183
178
240
273
342
408
515
241
249
244
306
339
408
474
581
348
356
351
413
446
515
581
688
